0,Store ID,Gregorian Date,Hijri Date,Day,Greg. Month,Hijri Month,Location,Store Size,Parking,Mall,Work Hours,Cost/day,Promotion,Customer Base,Advertisements,Competition,Customers,Profit/day
3862,fil-2102,8/25/2020 0:00,1442-01-06,Tue,Aug,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 56329.0,None,352093,0,4,4119,SAR 233659
3863,fil-2103,8/25/2020 0:00,1442-01-06,Tue,Aug,Muharram,Center,Regular,465,Yes,12 hrs,SAR 8208.0,Regular,1072736,643641,6,10555,SAR 485860
3864,fil-2104,8/25/2020 0:00,1442-01-06,Tue,Aug,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 205170.0,None,2136448,0,10,21791,SAR 1010214
3865,fil-2105,8/25/2020 0:00,1442-01-06,Tue,Aug,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 34769.0,Regular,217139,86855,1,2904,SAR 128929
3866,fil-2106,8/25/2020 0:00,1442-01-06,Tue,Aug,Muharram,Center,Grande,840,Yes,12 hrs,SAR 461662.0,None,4154384,0,7,32404,SAR 1699850
3867,fil-2107,8/25/2020 0:00,1442-01-06,Tue,Aug,Muharram,Border,Hyper,765,No,12 hrs,SAR 62815.0,Regular,250703,150421,2,3877,SAR 213399
3868,fil-2108,8/25/2020 0:00,1442-01-06,Tue,Aug,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 657015.0,None,2692791,0,10,24235,SAR 1087770
3869,fil-2109,8/25/2020 0:00,1442-01-06,Tue,Aug,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 56339.0,Regular,1282360,384708,7,17881,SAR 940755
3870,fil-2110,8/25/2020 0:00,1442-01-06,Tue,Aug,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 69729.0,None,413343,0,2,4444,SAR 212423
3871,fil-2111,8/25/2020 0:00,1442-01-06,Tue,Aug,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2137.0,Regular,447186,268311,9,3918,SAR 204299
3872,fil-2101,8/26/2020 0:00,1442-01-07,Wed,Aug,Muharram,Center,Regular,150,No,12 hrs,SAR 6233.0,None,497760,0,7,8952,SAR 433369
3873,fil-2102,8/26/2020 0:00,1442-01-07,Wed,Aug,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 57311.0,Regular,352115,176057,4,5523,SAR 299973
3874,fil-2103,8/26/2020 0:00,1442-01-07,Wed,Aug,Muharram,Center,Regular,465,Yes,12 hrs,SAR 6361.0,None,1073118,0,6,8370,SAR 429450
3875,fil-2104,8/26/2020 0:00,1442-01-07,Wed,Aug,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 219369.0,Regular,2136496,1281897,10,26629,SAR 1230533
3876,fil-2105,8/26/2020 0:00,1442-01-07,Wed,Aug,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 37690.0,None,217124,0,1,2942,SAR 146859
3877,fil-2106,8/26/2020 0:00,1442-01-07,Wed,Aug,Muharram,Center,Grande,840,Yes,12 hrs,SAR 482842.0,Regular,4153907,1246172,7,47454,SAR 2300266
3878,fil-2107,8/26/2020 0:00,1442-01-07,Wed,Aug,Muharram,Border,Hyper,765,No,12 hrs,SAR 67786.0,None,251243,0,2,3663,SAR 196991
3879,fil-2108,8/26/2020 0:00,1442-01-07,Wed,Aug,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 530194.0,Regular,2692874,1077149,10,25296,SAR 1297721
3880,fil-2109,8/26/2020 0:00,1442-01-07,Wed,Aug,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 43959.0,None,1281625,0,7,14610,SAR 767026
3881,fil-2110,8/26/2020 0:00,1442-01-07,Wed,Aug,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 73980.0,Regular,412677,165070,2,6641,SAR 311786
3882,fil-2111,8/26/2020 0:00,1442-01-07,Wed,Aug,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2136.0,None,447129,0,9,4292,SAR 173944
3883,fil-2101,8/27/2020 0:00,1442-01-08,Thu,Aug,Muharram,Center,Regular,150,No,12 hrs,SAR 5779.0,None,498295,0,7,4275,SAR 228909
3884,fil-2102,8/27/2020 0:00,1442-01-08,Thu,Aug,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 60612.0,Regular,352087,211252,4,5749,SAR 284624
3885,fil-2103,8/27/2020 0:00,1442-01-08,Thu,Aug,Muharram,Center,Regular,465,Yes,12 hrs,SAR 6317.0,None,1072398,0,6,12868,SAR 628893
3886,fil-2104,8/27/2020 0:00,1442-01-08,Thu,Aug,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 198892.0,Regular,2136410,1281846,10,15792,SAR 670647
3887,fil-2105,8/27/2020 0:00,1442-01-08,Thu,Aug,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 40864.0,None,217499,0,1,2053,SAR 94066
3888,fil-2106,8/27/2020 0:00,1442-01-08,Thu,Aug,Muharram,Center,Grande,840,Yes,12 hrs,SAR 498977.0,Regular,4153868,2076934,7,29882,SAR 1575339
3889,fil-2107,8/27/2020 0:00,1442-01-08,Thu,Aug,Muharram,Border,Hyper,765,No,12 hrs,SAR 75338.0,None,250190,0,2,4165,SAR 184750
3890,fil-2108,8/27/2020 0:00,1442-01-08,Thu,Aug,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 576813.0,Regular,2692785,1346392,10,29892,SAR 1592993
3891,fil-2109,8/27/2020 0:00,1442-01-08,Thu,Aug,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 51971.0,None,1281637,0,7,7689,SAR 364894
3892,fil-2110,8/27/2020 0:00,1442-01-08,Thu,Aug,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 57013.0,Regular,412333,123699,2,6844,SAR 385856
3893,fil-2111,8/27/2020 0:00,1442-01-08,Thu,Aug,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2663.0,None,448207,0,9,5378,SAR 269287
3894,fil-2101,8/28/2020 0:00,1442-01-09,Fri,Aug,Muharram,Center,Regular,150,No,12 hrs,SAR 5906.0,None,497760,0,7,8006,SAR 430740
3895,fil-2102,8/28/2020 0:00,1442-01-09,Fri,Aug,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 58024.0,None,352219,0,4,4807,SAR 273969
3896,fil-2103,8/28/2020 0:00,1442-01-09,Fri,Aug,Muharram,Center,Regular,465,Yes,12 hrs,SAR 5147.0,None,1072413,0,6,9008,SAR 491312
3897,fil-2104,8/28/2020 0:00,1442-01-09,Fri,Aug,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 214663.0,None,2136539,0,10,25638,SAR 1554228
3898,fil-2105,8/28/2020 0:00,1442-01-09,Fri,Aug,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 42379.0,None,217127,0,1,1954,SAR 86240
3899,fil-2106,8/28/2020 0:00,1442-01-09,Fri,Aug,Muharram,Center,Grande,840,Yes,12 hrs,SAR 523783.0,None,4153956,0,7,39877,SAR 1915016
3900,fil-2107,8/28/2020 0:00,1442-01-09,Fri,Aug,Muharram,Border,Hyper,765,No,12 hrs,SAR 92649.0,None,250190,0,2,4812,SAR 235503
3901,fil-2108,8/28/2020 0:00,1442-01-09,Fri,Aug,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 518763.0,None,2692876,0,10,35545,SAR 1694057
3902,fil-2109,8/28/2020 0:00,1442-01-09,Fri,Aug,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 46715.0,None,1281644,0,7,10765,SAR 564973
3903,fil-2110,8/28/2020 0:00,1442-01-09,Fri,Aug,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 69761.0,None,412333,0,2,6528,SAR 268347
3904,fil-2111,8/28/2020 0:00,1442-01-09,Fri,Aug,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2703.0,None,447511,0,9,4833,SAR 205524
3905,fil-2101,8/29/2020 0:00,1442-01-10,Sat,Aug,Muharram,Center,Regular,150,No,12 hrs,SAR 6309.0,None,497760,0,7,4539,SAR 236970
3906,fil-2102,8/29/2020 0:00,1442-01-10,Sat,Aug,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 54460.0,Grand,352362,140944,4,5086,SAR 253122
3907,fil-2103,8/29/2020 0:00,1442-01-10,Sat,Aug,Muharram,Center,Regular,465,Yes,12 hrs,SAR 6087.0,None,1072463,0,6,9008,SAR 473854
3908,fil-2104,8/29/2020 0:00,1442-01-10,Sat,Aug,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 239473.0,Grand,2136599,1068299,10,33965,SAR 1776970
3909,fil-2105,8/29/2020 0:00,1442-01-10,Sat,Aug,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 49787.0,None,217396,0,1,1817,SAR 86005
3910,fil-2106,8/29/2020 0:00,1442-01-10,Sat,Aug,Muharram,Center,Grande,840,Yes,12 hrs,SAR 449641.0,Grand,4153999,2492399,7,31238,SAR 1642125
3911,fil-2107,8/29/2020 0:00,1442-01-10,Sat,Aug,Muharram,Border,Hyper,765,No,12 hrs,SAR 93545.0,None,250187,0,2,2301,SAR 93280
3912,fil-2108,8/29/2020 0:00,1442-01-10,Sat,Aug,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 557061.0,Grand,2692814,807844,10,30657,SAR 1686472
3913,fil-2109,8/29/2020 0:00,1442-01-10,Sat,Aug,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 49738.0,None,1281669,0,7,10765,SAR 527431
3914,fil-2110,8/29/2020 0:00,1442-01-10,Sat,Aug,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 65966.0,Grand,412316,247389,2,4877,SAR 216591
3915,fil-2111,8/29/2020 0:00,1442-01-10,Sat,Aug,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2329.0,None,447155,0,9,4292,SAR 193452
3916,fil-2101,8/30/2020 0:00,1442-01-11,Sun,Aug,Muharram,Center,Regular,150,No,12 hrs,SAR 5835.0,None,497821,0,7,5719,SAR 347838
3917,fil-2102,8/30/2020 0:00,1442-01-11,Sun,Aug,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 54135.0,Regular,352282,211369,4,3022,SAR 143272
3918,fil-2103,8/30/2020 0:00,1442-01-11,Sun,Aug,Muharram,Center,Regular,465,Yes,12 hrs,SAR 6789.0,None,1073177,0,6,10946,SAR 649161
3919,fil-2104,8/30/2020 0:00,1442-01-11,Sun,Aug,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 247605.0,Regular,2136426,854570,10,22663,SAR 1264129
3920,fil-2105,8/30/2020 0:00,1442-01-11,Sun,Aug,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 37888.0,None,217140,0,1,3538,SAR 201679
3921,fil-2106,8/30/2020 0:00,1442-01-11,Sun,Aug,Muharram,Center,Grande,840,Yes,12 hrs,SAR 532261.0,Regular,4153862,1246158,7,27581,SAR 1191107
3922,fil-2107,8/30/2020 0:00,1442-01-11,Sun,Aug,Muharram,Border,Hyper,765,No,12 hrs,SAR 74312.0,None,250228,0,2,2888,SAR 130457
3923,fil-2108,8/30/2020 0:00,1442-01-11,Sun,Aug,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 684372.0,Regular,2692788,807836,10,19786,SAR 995557
3924,fil-2109,8/30/2020 0:00,1442-01-11,Sun,Aug,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 59519.0,None,1281762,0,7,7690,SAR 360202
3925,fil-2110,8/30/2020 0:00,1442-01-11,Sun,Aug,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 70133.0,Regular,412584,206292,2,6972,SAR 309628
3926,fil-2111,8/30/2020 0:00,1442-01-11,Sun,Aug,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2327.0,None,447405,0,9,5100,SAR 280946
3927,fil-2101,8/31/2020 0:00,1442-01-12,Mon,Aug,Muharram,Center,Regular,150,No,12 hrs,SAR 6057.0,Regular,498162,199264,7,9063,SAR 469390
3928,fil-2102,8/31/2020 0:00,1442-01-12,Mon,Aug,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 45572.0,None,352152,0,4,3204,SAR 167604
3929,fil-2103,8/31/2020 0:00,1442-01-12,Mon,Aug,Muharram,Center,Regular,465,Yes,12 hrs,SAR 6692.0,Regular,1072948,536474,6,15366,SAR 764558
3930,fil-2104,8/31/2020 0:00,1442-01-12,Mon,Aug,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 235234.0,None,2136605,0,10,16665,SAR 956553
3931,fil-2105,8/31/2020 0:00,1442-01-12,Mon,Aug,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 39569.0,Regular,217124,65137,1,3510,SAR 177613
3932,fil-2106,8/31/2020 0:00,1442-01-12,Mon,Aug,Muharram,Center,Grande,840,Yes,12 hrs,SAR 549635.0,None,4154443,0,7,32404,SAR 1716878
3933,fil-2107,8/31/2020 0:00,1442-01-12,Mon,Aug,Muharram,Border,Hyper,765,No,12 hrs,SAR 67954.0,Regular,250322,75096,2,3208,SAR 145672
3934,fil-2108,8/31/2020 0:00,1442-01-12,Mon,Aug,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 611416.0,None,2693190,0,10,21006,SAR 1088210
3935,fil-2109,8/31/2020 0:00,1442-01-12,Mon,Aug,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 53674.0,Regular,1281655,640827,7,12688,SAR 650212
3936,fil-2110,8/31/2020 0:00,1442-01-12,Mon,Aug,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 77734.0,None,412334,0,2,5596,SAR 292593
3937,fil-2111,8/31/2020 0:00,1442-01-12,Mon,Aug,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2238.0,Regular,447145,223572,9,5632,SAR 260633
3938,fil-2101,9/1/2020 0:00,1442-01-13,Tue,Sep,Muharram,Center,Regular,150,No,12 hrs,SAR 5834.0,Regular,497958,149387,7,4606,SAR 221291
3939,fil-2102,9/1/2020 0:00,1442-01-13,Tue,Sep,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 61072.0,None,352106,0,4,4348,SAR 226752
3940,fil-2103,9/1/2020 0:00,1442-01-13,Tue,Sep,Muharram,Center,Regular,465,Yes,12 hrs,SAR 5975.0,Regular,1072382,536191,6,7227,SAR 336290
3941,fil-2104,9/1/2020 0:00,1442-01-13,Tue,Sep,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 202792.0,None,2136404,0,10,14100,SAR 619060
3942,fil-2105,9/1/2020 0:00,1442-01-13,Tue,Sep,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 45288.0,Regular,217409,65222,1,2793,SAR 152174
3943,fil-2106,9/1/2020 0:00,1442-01-13,Tue,Sep,Muharram,Center,Grande,840,Yes,12 hrs,SAR 538360.0,None,4153931,0,7,34893,SAR 1461965
3944,fil-2107,9/1/2020 0:00,1442-01-13,Tue,Sep,Muharram,Border,Hyper,765,No,12 hrs,SAR 77602.0,Regular,250472,125236,2,2987,SAR 140878
3945,fil-2108,9/1/2020 0:00,1442-01-13,Tue,Sep,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 700623.0,None,2692804,0,10,17772,SAR 819161
3946,fil-2109,9/1/2020 0:00,1442-01-13,Tue,Sep,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 55315.0,Regular,1282820,384846,7,11853,SAR 550393
3947,fil-2110,9/1/2020 0:00,1442-01-13,Tue,Sep,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 65781.0,None,412305,0,2,4094,SAR 199393
3948,fil-2111,9/1/2020 0:00,1442-01-13,Tue,Sep,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2171.0,Regular,447714,179085,9,5310,SAR 255790
3949,fil-2101,9/2/2020 0:00,1442-01-14,Wed,Sep,Muharram,Center,Regular,150,No,12 hrs,SAR 5980.0,None,497824,0,7,5073,SAR 229547
3950,fil-2102,9/2/2020 0:00,1442-01-14,Wed,Sep,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 54082.0,None,352106,0,4,2288,SAR 116200
3951,fil-2103,9/2/2020 0:00,1442-01-14,Wed,Sep,Muharram,Center,Regular,465,Yes,12 hrs,SAR 6448.0,None,1072382,0,6,10294,SAR 477981
3952,fil-2104,9/2/2020 0:00,1442-01-14,Wed,Sep,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 207635.0,None,2136474,0,10,23073,SAR 1374098
3953,fil-2105,9/2/2020 0:00,1442-01-14,Wed,Sep,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 36007.0,None,217219,0,1,3405,SAR 173682
3954,fil-2106,9/2/2020 0:00,1442-01-14,Wed,Sep,Muharram,Center,Grande,840,Yes,12 hrs,SAR 565607.0,None,4153862,0,7,47353,SAR 2491162
3955,fil-2107,9/2/2020 0:00,1442-01-14,Wed,Sep,Muharram,Border,Hyper,765,No,12 hrs,SAR 80009.0,None,251402,0,2,2358,SAR 117451
3956,fil-2108,9/2/2020 0:00,1442-01-14,Wed,Sep,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 602618.0,None,2694003,0,10,30711,SAR 1576857
3957,fil-2109,9/2/2020 0:00,1442-01-14,Wed,Sep,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 58160.0,None,1282844,0,7,8466,SAR 474404
3958,fil-2110,9/2/2020 0:00,1442-01-14,Wed,Sep,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 67380.0,None,412312,0,2,5439,SAR 254091
3959,fil-2111,9/2/2020 0:00,1442-01-14,Wed,Sep,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2132.0,None,447545,0,9,5101,SAR 237029
3960,fil-2101,9/3/2020 0:00,1442-01-15,Thu,Sep,Muharram,Center,Regular,150,No,12 hrs,SAR 4354.0,Grand,497901,248950,7,6975,SAR 351089
3961,fil-2102,9/3/2020 0:00,1442-01-15,Thu,Sep,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 57823.0,None,352231,0,4,4349,SAR 204920
3962,fil-2103,9/3/2020 0:00,1442-01-15,Thu,Sep,Muharram,Center,Regular,465,Yes,12 hrs,SAR 6674.0,Grand,1072377,428950,6,18597,SAR 972963
3963,fil-2104,9/3/2020 0:00,1442-01-15,Thu,Sep,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 178858.0,None,2136404,0,10,16663,SAR 726364
3964,fil-2105,9/3/2020 0:00,1442-01-15,Thu,Sep,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 39306.0,Grand,217151,65145,1,3473,SAR 162414
3965,fil-2106,9/3/2020 0:00,1442-01-15,Thu,Sep,Muharram,Center,Grande,840,Yes,12 hrs,SAR 542794.0,None,4153877,0,7,54831,SAR 2584810
3966,fil-2107,9/3/2020 0:00,1442-01-15,Thu,Sep,Muharram,Border,Hyper,765,No,12 hrs,SAR 75153.0,Grand,250185,100074,2,3076,SAR 145413
3967,fil-2108,9/3/2020 0:00,1442-01-15,Thu,Sep,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 546429.0,None,2692786,0,10,17772,SAR 1018873
3968,fil-2109,9/3/2020 0:00,1442-01-15,Thu,Sep,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 56504.0,Grand,1282236,512894,7,9847,SAR 499109
3969,fil-2110,9/3/2020 0:00,1442-01-15,Thu,Sep,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 69734.0,None,412317,0,2,6473,SAR 300654
3970,fil-2111,9/3/2020 0:00,1442-01-15,Thu,Sep,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2567.0,Grand,447333,134199,9,4361,SAR 247819
3971,fil-2101,9/4/2020 0:00,1442-01-16,Fri,Sep,Muharram,Center,Regular,150,No,12 hrs,SAR 5343.0,Regular,497756,149326,7,5364,SAR 345659
3972,fil-2102,9/4/2020 0:00,1442-01-16,Fri,Sep,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 56791.0,None,352521,0,4,2978,SAR 142340
3973,fil-2103,9/4/2020 0:00,1442-01-16,Fri,Sep,Muharram,Center,Regular,465,Yes,12 hrs,SAR 6664.0,Regular,1073258,429303,6,9931,SAR 567615
3974,fil-2104,9/4/2020 0:00,1442-01-16,Fri,Sep,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 210324.0,None,2137295,0,10,14106,SAR 630030
3975,fil-2105,9/4/2020 0:00,1442-01-16,Fri,Sep,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 37741.0,Regular,217122,86848,1,2852,SAR 120505
3976,fil-2106,9/4/2020 0:00,1442-01-16,Fri,Sep,Muharram,Center,Grande,840,Yes,12 hrs,SAR 440456.0,None,4153896,0,7,47354,SAR 2565244
3977,fil-2107,9/4/2020 0:00,1442-01-16,Fri,Sep,Muharram,Border,Hyper,765,No,12 hrs,SAR 99691.0,Regular,250330,125165,2,3546,SAR 180245
3978,fil-2108,9/4/2020 0:00,1442-01-16,Fri,Sep,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 633614.0,None,2692931,0,10,30699,SAR 1462831
3979,fil-2109,9/4/2020 0:00,1442-01-16,Fri,Sep,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 55389.0,Regular,1281695,640847,7,11878,SAR 666871
3980,fil-2110,9/4/2020 0:00,1442-01-16,Fri,Sep,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 59095.0,None,412304,0,2,7787,SAR 394773
3981,fil-2111,9/4/2020 0:00,1442-01-16,Fri,Sep,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2750.0,Regular,448393,269035,9,3265,SAR 158703
3982,fil-2101,9/5/2020 0:00,1442-01-17,Sat,Sep,Muharram,Center,Regular,150,No,12 hrs,SAR 6552.0,None,498064,0,7,5327,SAR 242993
3983,fil-2102,9/5/2020 0:00,1442-01-17,Sat,Sep,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 48122.0,Regular,352084,176042,4,5700,SAR 276524
3984,fil-2103,9/5/2020 0:00,1442-01-17,Sat,Sep,Muharram,Center,Regular,465,Yes,12 hrs,SAR 6120.0,None,1072518,0,6,13513,SAR 592954
3985,fil-2104,9/5/2020 0:00,1442-01-17,Sat,Sep,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 247298.0,Regular,2137699,1068849,10,19453,SAR 1171086
3986,fil-2105,9/5/2020 0:00,1442-01-17,Sat,Sep,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 45583.0,None,217118,0,1,2871,SAR 127515
3987,fil-2106,9/5/2020 0:00,1442-01-17,Sat,Sep,Muharram,Center,Grande,840,Yes,12 hrs,SAR 489053.0,Regular,4153967,1246190,7,40563,SAR 1870278
3988,fil-2107,9/5/2020 0:00,1442-01-17,Sat,Sep,Muharram,Border,Hyper,765,No,12 hrs,SAR 90303.0,None,250332,0,2,3760,SAR 181462
3989,fil-2108,9/5/2020 0:00,1442-01-17,Sat,Sep,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 625549.0,Regular,2693092,1077236,10,26499,SAR 1366652
3990,fil-2109,9/5/2020 0:00,1442-01-17,Sat,Sep,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 46886.0,None,1282258,0,7,13848,SAR 628053
3991,fil-2110,9/5/2020 0:00,1442-01-17,Sat,Sep,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 58092.0,Regular,412352,206176,2,5226,SAR 294907
3992,fil-2111,9/5/2020 0:00,1442-01-17,Sat,Sep,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2802.0,None,447196,0,9,5634,SAR 260034
3993,fil-2101,9/6/2020 0:00,1442-01-18,Sun,Sep,Muharram,Center,Regular,150,No,12 hrs,SAR 6352.0,None,498401,0,7,8245,SAR 348561
3994,fil-2102,9/6/2020 0:00,1442-01-18,Sun,Sep,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 53683.0,Regular,352304,140921,4,5440,SAR 295069
3995,fil-2103,9/6/2020 0:00,1442-01-18,Sun,Sep,Muharram,Center,Regular,465,Yes,12 hrs,SAR 6013.0,None,1072383,0,6,15442,SAR 784124
3996,fil-2104,9/6/2020 0:00,1442-01-18,Sun,Sep,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 182772.0,Regular,2137329,1282397,10,20903,SAR 1087655
3997,fil-2105,9/6/2020 0:00,1442-01-18,Sun,Sep,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 38384.0,None,217224,0,1,3099,SAR 139373
3998,fil-2106,9/6/2020 0:00,1442-01-18,Sun,Sep,Muharram,Center,Grande,840,Yes,12 hrs,SAR 540545.0,Regular,4153868,1246160,7,43864,SAR 2304093
3999,fil-2107,9/6/2020 0:00,1442-01-18,Sun,Sep,Muharram,Border,Hyper,765,No,12 hrs,SAR 81328.0,None,250187,0,2,3222,SAR 160262
4000,fil-2108,9/6/2020 0:00,1442-01-18,Sun,Sep,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 590746.0,Regular,2692782,1615669,10,27102,SAR 1478319
4001,fil-2109,9/6/2020 0:00,1442-01-18,Sun,Sep,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 46408.0,None,1281646,0,7,9996,SAR 529752
4002,fil-2110,9/6/2020 0:00,1442-01-18,Sun,Sep,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 65330.0,Regular,412337,123701,2,4141,SAR 207367
4003,fil-2111,9/6/2020 0:00,1442-01-18,Sun,Sep,Muharram,Center,Regular,265,Yes,12 hrs,SAR 1719.0,None,448048,0,9,3225,SAR 175537
4004,fil-2101,9/7/2020 0:00,1442-01-19,Mon,Sep,Muharram,Center,Regular,150,No,12 hrs,SAR 5859.0,None,498075,0,7,4632,SAR 231365
4005,fil-2102,9/7/2020 0:00,1442-01-19,Mon,Sep,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 53512.0,None,352100,0,4,5035,SAR 219644
4006,fil-2103,9/7/2020 0:00,1442-01-19,Mon,Sep,Muharram,Center,Regular,465,Yes,12 hrs,SAR 7071.0,None,1072383,0,6,11581,SAR 575265
4007,fil-2104,9/7/2020 0:00,1442-01-19,Mon,Sep,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 194574.0,None,2136559,0,10,16665,SAR 682405
4008,fil-2105,9/7/2020 0:00,1442-01-19,Mon,Sep,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 42446.0,None,217341,0,1,2130,SAR 114721
4009,fil-2106,9/7/2020 0:00,1442-01-19,Mon,Sep,Muharram,Center,Grande,840,Yes,12 hrs,SAR 393120.0,None,4154520,0,7,57332,SAR 2829136
4010,fil-2107,9/7/2020 0:00,1442-01-19,Mon,Sep,Muharram,Border,Hyper,765,No,12 hrs,SAR 76681.0,None,250181,0,2,2809,SAR 152723
4011,fil-2108,9/7/2020 0:00,1442-01-19,Mon,Sep,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 734333.0,None,2692786,0,10,19388,SAR 927497
4012,fil-2109,9/7/2020 0:00,1442-01-19,Mon,Sep,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 60719.0,None,1281647,0,7,18455,SAR 1014251
4013,fil-2110,9/7/2020 0:00,1442-01-19,Mon,Sep,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 69071.0,None,412410,0,2,7650,SAR 360886
4014,fil-2111,9/7/2020 0:00,1442-01-19,Mon,Sep,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2715.0,None,448065,0,9,6183,SAR 290274
4015,fil-2101,9/8/2020 0:00,1442-01-20,Tue,Sep,Muharram,Center,Regular,150,No,12 hrs,SAR 6319.0,None,497863,0,7,5787,SAR 342794
4016,fil-2102,9/8/2020 0:00,1442-01-20,Tue,Sep,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 60603.0,Grand,352136,176068,4,4608,SAR 231249
